id,Time,LOAD,ELONGATION,TIME,EXTENSION,,,Strain,Stess(N/m2),,,
304, 2025-09-04 13:12:58,209.311,0,46.7,1.6628,,,0.046188889,106944839,,,
305, 2025-09-04 13:12:59,209.341,0,46.8,1.6628,,,0.046188889,106960167.2,,,
306, 2025-09-04 13:12:59,209.341,0,46.8,1.6815,,,0.046708333,106960167.2,,,
307, 2025-09-04 13:12:59,209.421,0,47.1,1.6815,,,0.046708333,107001042.2,,,
308, 2025-09-04 13:12:59,209.501,0,47.2,1.6815,,,0.046708333,107041917.2,,,
309, 2025-09-04 13:12:59,209.541,0,47.3,1.6815,,,0.046708333,107062354.7,,,
310, 2025-09-04 13:12:59,209.541,0,47.3,1.6815,,,0.046708333,107062354.7,,,
311, 2025-09-04 13:12:59,209.591,0,47.6,1.6815,,,0.046708333,107087901.6,,,
312, 2025-09-04 13:13:00,209.681,0,47.8,1.6955,,,0.047097222,107133886,,,
313, 2025-09-04 13:13:00,209.751,0,48.1,1.7454,,,0.048483333,107169651.6,,,
314, 2025-09-04 13:13:00,209.841,0,48.3,1.7454,,,0.048483333,107215635.9,,,
315, 2025-09-04 13:13:00,209.911,0,48.5,1.7609,,,0.048913889,107251401.5,,,
316, 2025-09-04 13:13:01,209.942,0,48.8,1.7609,,,0.048913889,107267240.7,,,
317, 2025-09-04 13:13:01,209.972,0,48.9,1.7609,,,0.048913889,107282568.8,,,
318, 2025-09-04 13:13:01,210.032,0,48.9,1.7609,,,0.048913889,107313225,,,
319, 2025-09-04 13:13:01,210.082,0,49.1,1.7609,,,0.048913889,107338771.8,,,
320, 2025-09-04 13:13:01,210.152,0,49.4,1.7781,,,0.049391667,107374537.5,,,
321, 2025-09-04 13:13:01,210.152,0,49.5,1.7781,,,0.049391667,107374537.5,,,
322, 2025-09-04 13:13:01,210.252,0,49.6,1.8248,,,0.050688889,107425631.3,,,
323, 2025-09-04 13:13:02,210.302,0,49.9,1.8248,,,0.050688889,107451178.2,,,
324, 2025-09-04 13:13:02,210.352,0,50.1,1.8435,,,0.051208333,107476725,,,
325, 2025-09-04 13:13:02,210.412,0,50.2,1.8435,,,0.051208333,107507381.2,,,
326, 2025-09-04 13:13:02,210.412,0,50.2,1.8435,,,0.051208333,107507381.2,,,
327, 2025-09-04 13:13:02,210.462,0,50.4,1.8435,,,0.051208333,107532928.1,,,
328, 2025-09-04 13:13:02,210.512,0,50.7,1.8435,,,0.051208333,107558475,,,
329, 2025-09-04 13:13:03,210.512,0,50.8,1.8435,,,0.051208333,107558475,,,
330, 2025-09-04 13:13:03,210.572,0,50.8,1.8435,,,0.051208333,107589131.3,,,
331, 2025-09-04 13:13:03,210.602,0,50.9,1.8435,,,0.051208333,107604459.4,,,
332, 2025-09-04 13:13:03,210.652,0,51.2,1.8591,,,0.051641667,107630006.2,,,
333, 2025-09-04 13:13:03,210.702,0,51.3,1.8591,,,0.051641667,107655553.1,,,
334, 2025-09-04 13:13:03,210.702,0,51.3,1.9059,,,0.052941667,107655553.1,,,
335, 2025-09-04 13:13:03,210.752,0,51.6,1.9059,,,0.052941667,107681100,,,
336, 2025-09-04 13:13:04,210.802,0,51.8,1.923,,,0.053416667,107706646.8,,,
337, 2025-09-04 13:13:04,210.832,0,51.9,1.923,,,0.053416667,107721975,,,
338, 2025-09-04 13:13:04,210.852,0,52,1.923,,,0.053416667,107732193.8,,,
339, 2025-09-04 13:13:04,210.882,0,52.1,1.923,,,0.053416667,107747521.9,,,
340, 2025-09-04 13:13:04,210.922,0,52.2,1.923,,,0.053416667,107767959.3,,,
341, 2025-09-04 13:13:04,210.932,0,52.3,1.923,,,0.053416667,107773068.8,,,
342, 2025-09-04 13:13:04,210.952,0,52.4,1.923,,,0.053416667,107783287.5,,,
343, 2025-09-04 13:13:04,210.952,0,52.4,1.923,,,0.053416667,107783287.5,,,
344, 2025-09-04 13:13:04,211.032,0,52.7,1.9417,,,0.053936111,107824162.5,,,
345, 2025-09-04 13:13:05,211.082,0,52.9,1.9417,,,0.053936111,107849709.4,,,
346, 2025-09-04 13:13:05,211.112,0,53,1.9885,,,0.055236111,107865037.5,,,
347, 2025-09-04 13:13:05,211.173,0,53.3,2.0025,,,0.055625,107896204.7,,,
