id,Time,LOAD,ELONGATION,TIME,EXTENSION,,Strain ,Stress(N/m2),,Max  Stress,282354392.7
304, 2025-09-04 12:47:13,409.134,0,45.3,0.6436,,0.017877778,243248760,,,
305, 2025-09-04 12:47:13,409.134,0,45.4,0.6436,,0.017877778,243248760,,,
306, 2025-09-04 12:47:13,409.334,0,45.4,0.6685,,0.018569444,243367669.1,,,
307, 2025-09-04 12:47:13,409.715,0,45.7,0.6685,,0.018569444,243594190.9,,,
308, 2025-09-04 12:47:13,410.095,0,45.9,0.6685,,0.018569444,243820118.2,,,
309, 2025-09-04 12:47:13,410.656,0,46.1,0.6779,,0.018830556,244153658.2,,,
310, 2025-09-04 12:47:14,411.016,0,46.3,0.6779,,0.018830556,244367694.5,,,
311, 2025-09-04 12:47:14,411.366,0,46.5,0.6779,,0.018830556,244575785.5,,,
312, 2025-09-04 12:47:14,411.726,0,46.7,0.6779,,0.018830556,244789821.8,,,
313, 2025-09-04 12:47:14,412.097,0,47,0.6779,,0.018830556,245010398.2,,,
314, 2025-09-04 12:47:14,412.097,0,47,0.6872,,0.019088889,245010398.2,,,
315, 2025-09-04 12:47:15,412.647,0,47.2,0.6872,,0.019088889,245337398.2,,,
316, 2025-09-04 12:47:15,412.977,0,47.4,0.7106,,0.019738889,245533598.2,,,
317, 2025-09-04 12:47:15,413.148,0,47.6,0.72,,0.02,245635265.5,,,
318, 2025-09-04 12:47:15,413.328,0,47.7,0.72,,0.02,245742283.6,,,
319, 2025-09-04 12:47:15,413.858,0,47.9,0.72,,0.02,246057392.7,,,
320, 2025-09-04 12:47:15,414.198,0,48.2,0.72,,0.02,246259538.2,,,
321, 2025-09-04 12:47:16,414.519,0,48.4,0.72,,0.02,246450387.3,,,
322, 2025-09-04 12:47:16,414.669,0,48.5,0.72,,0.02,246539569.1,,,
323, 2025-09-04 12:47:16,414.819,0,48.6,0.7293,,0.020258333,246628750.9,,,
324, 2025-09-04 12:47:16,414.979,0,48.7,0.7293,,0.020258333,246723878.2,,,
325, 2025-09-04 12:47:16,414.979,0,48.8,0.7293,,0.020258333,246723878.2,,,
326, 2025-09-04 12:47:16,415.469,0,48.9,0.7542,,0.02095,247015205.5,,,
327, 2025-09-04 12:47:16,415.65,0,49.1,0.7542,,0.02095,247122818.2,,,
328, 2025-09-04 12:47:16,415.65,0,49.2,0.7636,,0.021211111,247122818.2,,,
329, 2025-09-04 12:47:17,416,0,49.3,0.7636,,0.021211111,247330909.1,,,
330, 2025-09-04 12:47:17,416.34,0,49.5,0.7636,,0.021211111,247533054.5,,,
331, 2025-09-04 12:47:17,416.51,0,49.6,0.7636,,0.021211111,247634127.3,,,
332, 2025-09-04 12:47:17,416.831,0,49.7,0.7636,,0.021211111,247824976.4,,,
333, 2025-09-04 12:47:17,416.831,0,49.8,0.7636,,0.021211111,247824976.4,,,
334, 2025-09-04 12:47:17,417.141,0,50,0.7636,,0.021211111,248009285.5,,,
335, 2025-09-04 12:47:17,417.441,0,50.2,0.7729,,0.021469444,248187649.1,,,
336, 2025-09-04 12:47:18,417.601,0,50.3,0.7729,,0.021469444,248282776.4,,,
337, 2025-09-04 12:47:18,418.082,0,50.5,0.801,,0.02225,248568752.7,,,
338, 2025-09-04 12:47:18,418.402,0,50.7,0.801,,0.02225,248759007.3,,,
339, 2025-09-04 12:47:18,418.712,0,50.9,0.8088,,0.022466667,248943316.4,,,
340, 2025-09-04 12:47:18,418.872,0,51.2,0.8088,,0.022466667,249038443.6,,,
341, 2025-09-04 12:47:19,419.022,0,51.2,0.8088,,0.022466667,249127625.5,,,
342, 2025-09-04 12:47:19,419.172,0,51.3,0.8088,,0.022466667,249216807.3,,,
343, 2025-09-04 12:47:19,419.643,0,51.5,0.8088,,0.022466667,249496838.2,,,
344, 2025-09-04 12:47:19,419.983,0,51.7,0.8181,,0.022725,249698983.6,,,
345, 2025-09-04 12:47:19,420.313,0,52,0.8181,,0.022725,249895183.6,,,
346, 2025-09-04 12:47:19,420.313,0,52.1,0.8431,,0.023419444,249895183.6,,,
347, 2025-09-04 12:47:19,420.474,0,52.2,0.8431,,0.023419444,249990905.5,,,
348, 2025-09-04 12:47:20,420.774,0,52.2,0.8524,,0.023677778,250169269.1,,,
349, 2025-09-04 12:47:20,420.924,0,52.3,0.8524,,0.023677778,250258450.9,,,
350, 2025-09-04 12:47:20,421.204,0,52.5,0.8524,,0.023677778,250424923.6,,,
351, 2025-09-04 12:47:20,421.474,0,52.8,0.8524,,0.023677778,250585450.9,,,
352, 2025-09-04 12:47:20,421.775,0,53,0.8524,,0.023677778,250764409.1,,,
353, 2025-09-04 12:47:20,422.075,0,53.2,0.8524,,0.023677778,250942772.7,,,
354, 2025-09-04 12:47:21,422.225,0,53.3,0.8618,,0.023938889,251031954.5,,,
355, 2025-09-04 12:47:21,422.495,0,53.4,0.8618,,0.023938889,251192481.8,,,
356, 2025-09-04 12:47:21,422.495,0,53.5,0.8883,,0.024675,251192481.8,,,
357, 2025-09-04 12:47:21,422.625,0,53.6,0.8883,,0.024675,251269772.7,,,
358, 2025-09-04 12:47:21,422.755,0,53.6,0.8883,,0.024675,251347063.6,,,
359, 2025-09-04 12:47:21,422.886,0,53.7,0.8883,,0.024675,251424949.1,,,
360, 2025-09-04 12:47:21,423.016,0,53.8,0.8883,,0.024675,251502240,,,
361, 2025-09-04 12:47:21,423.156,0,54,0.8883,,0.024675,251585476.4,,,
362, 2025-09-04 12:47:21,423.586,0,54.2,0.8945,,0.024847222,251841130.9,,,
363, 2025-09-04 12:47:22,423.726,0,54.3,0.8945,,0.024847222,251924367.3,,,
364, 2025-09-04 12:47:22,423.876,0,54.4,0.8945,,0.024847222,252013549.1,,,
365, 2025-09-04 12:47:22,424.167,0,54.7,0.8945,,0.024847222,252186561.8,,,
366, 2025-09-04 12:47:22,424.607,0,54.9,0.8945,,0.024847222,252448161.8,,,
367, 2025-09-04 12:47:22,424.747,0,55,0.907,,0.025194444,252531398.2,,,
368, 2025-09-04 12:47:23,425.167,0,55.3,0.907,,0.025194444,252781107.3,,,
369, 2025-09-04 12:47:23,425.448,0,55.5,0.935,,0.025972222,252948174.5,,,
370, 2025-09-04 12:47:23,425.598,0,55.7,0.9412,,0.026144444,253037356.4,,,
371, 2025-09-04 12:47:23,425.748,0,55.8,0.9412,,0.026144444,253126538.2,,,
372, 2025-09-04 12:47:23,425.908,0,55.9,0.9412,,0.026144444,253221665.5,,,
373, 2025-09-04 12:47:23,426.348,0,56.1,0.9412,,0.026144444,253483265.5,,,
374, 2025-09-04 12:47:24,426.609,0,56.3,0.9412,,0.026144444,253638441.8,,,
375, 2025-09-04 12:47:24,426.859,0,56.5,0.9412,,0.026144444,253787078.2,,,
376, 2025-09-04 12:47:24,427.129,0,56.7,0.9506,,0.026405556,253947605.5,,,
377, 2025-09-04 12:47:24,427.399,0,57,0.9771,,0.027141667,254108132.7,,,
378, 2025-09-04 12:47:24,427.659,0,57.2,0.9864,,0.0274,254262714.5,,,
379, 2025-09-04 12:47:25,427.659,0,57.3,0.9864,,0.0274,254262714.5,,,
380, 2025-09-04 12:47:25,427.78,0,57.4,0.9864,,0.0274,254334654.5,,,
381, 2025-09-04 12:47:25,427.89,0,57.4,0.9864,,0.0274,254400054.5,,,
382, 2025-09-04 12:47:25,428.09,0,57.5,0.9864,,0.0274,254518963.6,,,
383, 2025-09-04 12:47:25,428.2,0,57.6,0.9864,,0.0274,254584363.6,,,
384, 2025-09-04 12:47:25,428.31,0,57.7,0.9864,,0.0274,254649763.6,,,
385, 2025-09-04 12:47:25,428.43,0,57.8,0.9864,,0.0274,254721109.1,,,
386, 2025-09-04 12:47:25,428.57,0,57.9,0.9864,,0.0274,254804345.5,,,
387, 2025-09-04 12:47:25,428.87,0,58.2,0.9896,,0.027488889,254982709.1,,,
388, 2025-09-04 12:47:26,429.151,0,58.4,0.9896,,0.027488889,255149776.4,,,
389, 2025-09-04 12:47:26,429.411,0,58.5,1.0161,,0.028225,255304358.2,,,
390, 2025-09-04 12:47:26,429.521,0,58.6,1.0161,,0.028225,255369758.2,,,
391, 2025-09-04 12:47:26,429.521,0,58.7,1.0238,,0.028438889,255369758.2,,,
392, 2025-09-04 12:47:26,429.641,0,58.7,1.0238,,0.028438889,255441103.6,,,
393, 2025-09-04 12:47:26,429.761,0,58.8,1.0238,,0.028438889,255512449.1,,,
394, 2025-09-04 12:47:26,430.021,0,59.1,1.0238,,0.028438889,255667030.9,,,
395, 2025-09-04 12:47:27,430.282,0,59.3,1.0238,,0.028438889,255822207.3,,,
396, 2025-09-04 12:47:27,430.422,0,59.4,1.0238,,0.028438889,255905443.6,,,
397, 2025-09-04 12:47:27,430.552,0,59.5,1.0238,,0.028438889,255982734.5,,,
398, 2025-09-04 12:47:27,430.802,0,59.6,1.0238,,0.028438889,256131370.9,,,
399, 2025-09-04 12:47:27,430.922,0,59.7,1.0348,,0.028744444,256202716.4,,,
400, 2025-09-04 12:47:27,431.032,0,59.8,1.0348,,0.028744444,256268116.4,,,
401, 2025-09-04 12:47:27,431.132,0,59.9,1.0675,,0.029652778,256327570.9,,,
402, 2025-09-04 12:47:27,431.242,0,60.1,1.0675,,0.029652778,256392970.9,,,
403, 2025-09-04 12:47:28,431.462,0,60.4,1.0675,,0.029652778,256523770.9,,,
404, 2025-09-04 12:47:28,431.843,0,60.6,1.0768,,0.029911111,256750292.7,,,
405, 2025-09-04 12:47:28,432.193,0,60.8,1.0768,,0.029911111,256958383.6,,,
406, 2025-09-04 12:47:28,432.433,0,61,1.0768,,0.029911111,257101074.5,,,
407, 2025-09-04 12:47:29,432.683,0,61.2,1.0768,,0.029911111,257249710.9,,,
408, 2025-09-04 12:47:29,432.934,0,61.5,1.0862,,0.030172222,257398941.8,,,
409, 2025-09-04 12:47:29,433.044,0,61.6,1.0862,,0.030172222,257464341.8,,,
410, 2025-09-04 12:47:29,433.284,0,61.8,1.1142,,0.03095,257607032.7,,,
411, 2025-09-04 12:47:29,433.524,0,62.1,1.1142,,0.03095,257749723.6,,,
412, 2025-09-04 12:47:29,433.644,0,62.1,1.1236,,0.031211111,257821069.1,,,
413, 2025-09-04 12:47:30,433.985,0,62.3,1.1236,,0.031211111,258023809.1,,,
414, 2025-09-04 12:47:30,434.105,0,62.6,1.1236,,0.031211111,258095154.5,,,
415, 2025-09-04 12:47:30,434.225,0,62.7,1.1236,,0.031211111,258166500,,,
416, 2025-09-04 12:47:30,434.345,0,62.7,1.1236,,0.031211111,258237845.5,,,
417, 2025-09-04 12:47:30,434.715,0,62.9,1.1236,,0.031211111,258457827.3,,,
418, 2025-09-04 12:47:30,434.935,0,63.2,1.1314,,0.031427778,258588627.3,,,
419, 2025-09-04 12:47:31,434.935,0,63.2,1.1594,,0.032205556,258588627.3,,,
420, 2025-09-04 12:47:31,435.146,0,63.3,1.1594,,0.032205556,258714076.4,,,
421, 2025-09-04 12:47:31,435.346,0,63.5,1.1688,,0.032466667,258832985.5,,,
422, 2025-09-04 12:47:31,435.546,0,63.7,1.1688,,0.032466667,258951894.5,,,
423, 2025-09-04 12:47:31,435.766,0,64,1.1688,,0.032466667,259082694.5,,,
424, 2025-09-04 12:47:31,436.006,0,64.2,1.1688,,0.032466667,259225385.5,,,
425, 2025-09-04 12:47:32,436.126,0,64.3,1.1688,,0.032466667,259296730.9,,,
426, 2025-09-04 12:47:32,436.126,0,64.4,1.1688,,0.032466667,259296730.9,,,
427, 2025-09-04 12:47:32,436.427,0,64.5,1.1781,,0.032725,259475689.1,,,
428, 2025-09-04 12:47:32,436.627,0,64.8,1.2062,,0.033505556,259594598.2,,,
429, 2025-09-04 12:47:32,436.857,0,65,1.2062,,0.033505556,259731343.6,,,
430, 2025-09-04 12:47:32,437.107,0,65.1,1.2062,,0.033505556,259879980,,,
431, 2025-09-04 12:47:32,437.107,0,65.1,1.2155,,0.033763889,259879980,,,
432, 2025-09-04 12:47:33,437.217,0,65.2,1.2155,,0.033763889,259945380,,,
433, 2025-09-04 12:47:33,437.447,0,65.5,1.2155,,0.033763889,260082125.5,,,
434, 2025-09-04 12:47:33,437.648,0,65.7,1.2155,,0.033763889,260201629.1,,,
435, 2025-09-04 12:47:33,437.848,0,65.9,1.2155,,0.033763889,260320538.2,,,
436, 2025-09-04 12:47:33,438.058,0,66,1.2155,,0.033763889,260445392.7,,,
437, 2025-09-04 12:47:33,438.258,0,66.2,1.2218,,0.033938889,260564301.8,,,
438, 2025-09-04 12:47:34,438.368,0,66.5,1.2451,,0.034586111,260629701.8,,,
439, 2025-09-04 12:47:34,438.578,0,66.6,1.2529,,0.034802778,260754556.4,,,
440, 2025-09-04 12:47:34,438.688,0,66.7,1.2529,,0.034802778,260819956.4,,,
441, 2025-09-04 12:47:34,438.899,0,66.9,1.2529,,0.034802778,260945405.5,,,
442, 2025-09-04 12:47:34,439.199,0,67.1,1.2529,,0.034802778,261123769.1,,,
443, 2025-09-04 12:47:35,439.399,0,67.4,1.2529,,0.034802778,261242678.2,,,
444, 2025-09-04 12:47:35,439.499,0,67.5,1.2529,,0.034802778,261302132.7,,,
445, 2025-09-04 12:47:35,439.789,0,67.7,1.2529,,0.034802778,261474550.9,,,
446, 2025-09-04 12:47:35,440,0,67.9,1.2638,,0.035105556,261600000,,,
447, 2025-09-04 12:47:35,440.11,0,68.2,1.2919,,0.035886111,261665400,,,
448, 2025-09-04 12:47:36,440.21,0,68.2,1.2919,,0.035886111,261724854.5,,,
449, 2025-09-04 12:47:36,440.41,0,68.3,1.2919,,0.035886111,261843763.6,,,
450, 2025-09-04 12:47:36,440.59,0,68.5,1.3012,,0.036144444,261950781.8,,,
451, 2025-09-04 12:47:36,440.76,0,68.7,1.3012,,0.036144444,262051854.5,,,
452, 2025-09-04 12:47:36,440.94,0,69,1.3012,,0.036144444,262158872.7,,,
453, 2025-09-04 12:47:36,441.14,0,69.2,1.3012,,0.036144444,262277781.8,,,
454, 2025-09-04 12:47:37,441.241,0,69.3,1.3012,,0.036144444,262337830.9,,,
455, 2025-09-04 12:47:37,441.241,0,69.4,1.3106,,0.036405556,262337830.9,,,
456, 2025-09-04 12:47:37,441.431,0,69.5,1.3106,,0.036405556,262450794.5,,,
457, 2025-09-04 12:47:37,441.521,0,69.5,1.3106,,0.036405556,262504303.6,,,
458, 2025-09-04 12:47:37,441.731,0,69.7,1.3386,,0.037183333,262629158.2,,,
459, 2025-09-04 12:47:37,441.931,0,70,1.3386,,0.037183333,262748067.3,,,
460, 2025-09-04 12:47:37,442.141,0,70.1,1.3511,,0.037530556,262872921.8,,,
461, 2025-09-04 12:47:37,442.241,0,70.2,1.3511,,0.037530556,262932376.4,,,
462, 2025-09-04 12:47:38,442.241,0,70.3,1.3511,,0.037530556,262932376.4,,,
463, 2025-09-04 12:47:38,442.341,0,70.4,1.3511,,0.037530556,262991830.9,,,
464, 2025-09-04 12:47:38,442.441,0,70.4,1.3511,,0.037530556,263051285.5,,,
465, 2025-09-04 12:47:38,442.632,0,70.7,1.3511,,0.037530556,263164843.6,,,
466, 2025-09-04 12:47:38,442.912,0,70.9,1.3511,,0.037530556,263331316.4,,,
467, 2025-09-04 12:47:38,443.002,0,71,1.3604,,0.037788889,263384825.5,,,
468, 2025-09-04 12:47:38,443.102,0,71.1,1.3604,,0.037788889,263444280,,,
469, 2025-09-04 12:47:38,443.102,0,71.2,1.3885,,0.038569444,263444280,,,
470, 2025-09-04 12:47:39,443.202,0,71.2,1.3885,,0.038569444,263503734.5,,,
471, 2025-09-04 12:47:39,443.492,0,71.5,1.3885,,0.038569444,263676152.7,,,
472, 2025-09-04 12:47:39,443.682,0,71.7,1.3978,,0.038827778,263789116.4,,,
473, 2025-09-04 12:47:39,443.773,0,72,1.3978,,0.038827778,263843220,,,
474, 2025-09-04 12:47:39,443.933,0,72.2,1.3978,,0.038827778,263938347.3,,,
475, 2025-09-04 12:47:40,444.013,0,72.2,1.3978,,0.038827778,263985910.9,,,
476, 2025-09-04 12:47:40,444.093,0,72.3,1.3978,,0.038827778,264033474.5,,,
477, 2025-09-04 12:47:40,444.313,0,72.5,1.4072,,0.039088889,264164274.5,,,
478, 2025-09-04 12:47:40,444.483,0,72.7,1.4353,,0.039869444,264265347.3,,,
479, 2025-09-04 12:47:40,444.673,0,72.9,1.4353,,0.039869444,264378310.9,,,
480, 2025-09-04 12:47:40,444.763,0,73.2,1.4446,,0.040127778,264431820,,,
481, 2025-09-04 12:47:41,444.934,0,73.3,1.4446,,0.040127778,264533487.3,,,
482, 2025-09-04 12:47:41,445.024,0,73.3,1.4446,,0.040127778,264586996.4,,,
483, 2025-09-04 12:47:41,445.114,0,73.4,1.4446,,0.040127778,264640505.5,,,
484, 2025-09-04 12:47:41,445.204,0,73.5,1.4446,,0.040127778,264694014.5,,,
485, 2025-09-04 12:47:41,445.374,0,73.7,1.4446,,0.040127778,264795087.3,,,
486, 2025-09-04 12:47:41,445.534,0,74,1.4508,,0.0403,264890214.5,,,
487, 2025-09-04 12:47:41,445.714,0,74.2,1.4508,,0.0403,264997232.7,,,
488, 2025-09-04 12:47:42,445.804,0,74.3,1.4508,,0.0403,265050741.8,,,
489, 2025-09-04 12:47:42,445.984,0,74.4,1.4508,,0.0403,265157760,,,
490, 2025-09-04 12:47:42,446.074,0,74.5,1.4508,,0.0403,265211269.1,,,
491, 2025-09-04 12:47:42,446.074,0,74.6,1.4789,,0.041080556,265211269.1,,,
492, 2025-09-04 12:47:42,446.175,0,74.7,1.4789,,0.041080556,265271318.2,,,
493, 2025-09-04 12:47:42,446.265,0,74.7,1.4789,,0.041080556,265324827.3,,,
494, 2025-09-04 12:47:42,446.435,0,75,1.4914,,0.041427778,265425900,,,
495, 2025-09-04 12:47:42,446.515,0,75.1,1.4914,,0.041427778,265473463.6,,,
496, 2025-09-04 12:47:43,446.775,0,75.3,1.4914,,0.041427778,265628045.5,,,
497, 2025-09-04 12:47:43,446.955,0,75.5,1.4914,,0.041427778,265735063.6,,,
498, 2025-09-04 12:47:43,447.115,0,75.7,1.4914,,0.041427778,265830190.9,,,
499, 2025-09-04 12:47:43,447.185,0,76,1.4976,,0.0416,265871809.1,,,
500, 2025-09-04 12:47:43,447.366,0,76.1,1.5256,,0.042377778,265979421.8,,,
501, 2025-09-04 12:47:44,447.636,0,76.3,1.5256,,0.042377778,266139949.1,,,
502, 2025-09-04 12:47:44,447.796,0,76.6,1.535,,0.042638889,266235076.4,,,
503, 2025-09-04 12:47:44,447.866,0,76.7,1.535,,0.042638889,266276694.5,,,
504, 2025-09-04 12:47:44,448.016,0,76.8,1.535,,0.042638889,266365876.4,,,
505, 2025-09-04 12:47:44,448.086,0,76.9,1.535,,0.042638889,266407494.5,,,
506, 2025-09-04 12:47:44,448.166,0,77,1.535,,0.042638889,266455058.2,,,
507, 2025-09-04 12:47:44,448.236,0,77.1,1.535,,0.042638889,266496676.4,,,
508, 2025-09-04 12:47:45,448.376,0,77.3,1.535,,0.042638889,266579912.7,,,
509, 2025-09-04 12:47:45,448.526,0,77.6,1.5443,,0.042897222,266669094.5,,,
510, 2025-09-04 12:47:45,448.526,0,77.7,1.5724,,0.043677778,266669094.5,,,
511, 2025-09-04 12:47:45,448.697,0,77.7,1.5724,,0.043677778,266770761.8,,,
512, 2025-09-04 12:47:45,448.867,0,78,1.5817,,0.043936111,266871834.5,,,
513, 2025-09-04 12:47:45,449.027,0,78.2,1.5817,,0.043936111,266966961.8,,,
514, 2025-09-04 12:47:46,449.167,0,78.4,1.5817,,0.043936111,267050198.2,,,
515, 2025-09-04 12:47:46,449.237,0,78.5,1.5817,,0.043936111,267091816.4,,,
516, 2025-09-04 12:47:46,449.397,0,78.6,1.5817,,0.043936111,267186943.6,,,
517, 2025-09-04 12:47:46,449.477,0,78.7,1.5817,,0.043936111,267234507.3,,,
518, 2025-09-04 12:47:46,449.567,0,78.8,1.5817,,0.043936111,267288016.4,,,
519, 2025-09-04 12:47:46,449.647,0,78.9,1.5911,,0.044197222,267335580,,,
520, 2025-09-04 12:47:46,449.747,0,79,1.5911,,0.044197222,267395034.5,,,
521, 2025-09-04 12:47:46,449.838,0,79.1,1.5911,,0.044197222,267449138.2,,,
522, 2025-09-04 12:47:46,449.838,0,79.2,1.6223,,0.045063889,267449138.2,,,
523, 2025-09-04 12:47:47,450.008,0,79.4,1.6223,,0.045063889,267550210.9,,,
524, 2025-09-04 12:47:47,450.148,0,79.6,1.6316,,0.045322222,267633447.3,,,
525, 2025-09-04 12:47:47,450.308,0,79.8,1.6316,,0.045322222,267728574.5,,,
526, 2025-09-04 12:47:47,450.568,0,80,1.6316,,0.045322222,267883156.4,,,
527, 2025-09-04 12:47:48,450.658,0,80.2,1.6316,,0.045322222,267936665.5,,,
528, 2025-09-04 12:47:48,450.898,0,80.4,1.6316,,0.045322222,268079356.4,,,
529, 2025-09-04 12:47:48,451.049,0,80.7,1.6425,,0.045625,268169132.7,,,
530, 2025-09-04 12:47:48,451.049,0,80.7,1.6659,,0.046275,268169132.7,,,
531, 2025-09-04 12:47:48,451.119,0,80.8,1.6659,,0.046275,268210750.9,,,
532, 2025-09-04 12:47:48,451.239,0,80.9,1.6659,,0.046275,268282096.4,,,
533, 2025-09-04 12:47:48,451.359,0,81.1,1.6784,,0.046622222,268353441.8,,,
534, 2025-09-04 12:47:49,451.469,0,81.4,1.6784,,0.046622222,268418841.8,,,
535, 2025-09-04 12:47:49,451.599,0,81.6,1.6784,,0.046622222,268496132.7,,,
536, 2025-09-04 12:47:49,451.599,0,81.6,1.6784,,0.046622222,268496132.7,,,
537, 2025-09-04 12:47:49,451.739,0,81.7,1.6784,,0.046622222,268579369.1,,,
538, 2025-09-04 12:47:49,451.809,0,81.8,1.6784,,0.046622222,268620987.3,,,
539, 2025-09-04 12:47:49,451.949,0,82.1,1.6846,,0.046794444,268704223.6,,,
540, 2025-09-04 12:47:49,452.029,0,82.2,1.6846,,0.046794444,268751787.3,,,
541, 2025-09-04 12:47:50,452.109,0,82.3,1.6846,,0.046794444,268799350.9,,,
542, 2025-09-04 12:47:50,452.28,0,82.4,1.6846,,0.046794444,268901018.2,,,
543, 2025-09-04 12:47:50,452.36,0,82.5,1.6846,,0.046794444,268948581.8,,,
544, 2025-09-04 12:47:50,452.36,0,82.6,1.7126,,0.047572222,268948581.8,,,
545, 2025-09-04 12:47:50,452.43,0,82.7,1.7126,,0.047572222,268990200,,,
546, 2025-09-04 12:47:50,452.5,0,82.7,1.7126,,0.047572222,269031818.2,,,
547, 2025-09-04 12:47:50,452.65,0,83,1.7158,,0.047661111,269121000,,,
548, 2025-09-04 12:47:50,452.81,0,83.2,1.7158,,0.047661111,269216127.3,,,
549, 2025-09-04 12:47:51,452.88,0,83.3,1.7158,,0.047661111,269257745.5,,,
550, 2025-09-04 12:47:51,452.95,0,83.4,1.7158,,0.047661111,269299363.6,,,
551, 2025-09-04 12:47:51,453.1,0,83.5,1.7158,,0.047661111,269388545.5,,,
552, 2025-09-04 12:47:51,453.17,0,83.6,1.7158,,0.047661111,269430163.6,,,
553, 2025-09-04 12:47:51,453.24,0,83.7,1.7158,,0.047661111,269471781.8,,,
554, 2025-09-04 12:47:51,453.31,0,83.8,1.7267,,0.047963889,269513400,,,
555, 2025-09-04 12:47:51,453.31,0,83.9,1.7267,,0.047963889,269513400,,,
556, 2025-09-04 12:47:51,453.37,0,84,1.7267,,0.047963889,269549072.7,,,
557, 2025-09-04 12:47:51,453.44,0,84,1.7594,,0.048872222,269590690.9,,,
558, 2025-09-04 12:47:52,453.571,0,84.3,1.7594,,0.048872222,269668576.4,,,
559, 2025-09-04 12:47:52,453.701,0,84.5,1.7719,,0.049219444,269745867.3,,,
560, 2025-09-04 12:47:52,453.871,0,84.7,1.7719,,0.049219444,269846940,,,
561, 2025-09-04 12:47:52,454.001,0,84.9,1.7719,,0.049219444,269924230.9,,,
562, 2025-09-04 12:47:52,454.151,0,85.1,1.7719,,0.049219444,270013412.7,,,
563, 2025-09-04 12:47:53,454.311,0,85.3,1.7812,,0.049477778,270108540,,,
564, 2025-09-04 12:47:53,454.401,0,85.6,1.7812,,0.049477778,270162049.1,,,
565, 2025-09-04 12:47:53,454.541,0,85.8,1.8093,,0.050258333,270245285.5,,,
566, 2025-09-04 12:47:53,454.651,0,85.9,1.8186,,0.050516667,270310685.5,,,
567, 2025-09-04 12:47:53,454.701,0,86,1.8186,,0.050516667,270340412.7,,,
568, 2025-09-04 12:47:54,454.902,0,86.2,1.8186,,0.050516667,270459916.4,,,
569, 2025-09-04 12:47:54,455.042,0,86.4,1.8186,,0.050516667,270543152.7,,,
570, 2025-09-04 12:47:54,455.192,0,86.7,1.8186,,0.050516667,270632334.5,,,
571, 2025-09-04 12:47:54,455.322,0,86.9,1.8295,,0.050819444,270709625.5,,,
572, 2025-09-04 12:47:54,455.322,0,87,1.8295,,0.050819444,270709625.5,,,
573, 2025-09-04 12:47:54,455.372,0,87.1,1.8295,,0.050819444,270739352.7,,,
574, 2025-09-04 12:47:54,455.472,0,87.1,1.8576,,0.0516,270798807.3,,,
575, 2025-09-04 12:47:55,455.522,0,87.2,1.8576,,0.0516,270828534.5,,,
576, 2025-09-04 12:47:55,455.582,0,87.3,1.8576,,0.0516,270864207.3,,,
577, 2025-09-04 12:47:55,455.682,0,87.5,1.8654,,0.051816667,270923661.8,,,
578, 2025-09-04 12:47:55,455.812,0,87.7,1.8654,,0.051816667,271000952.7,,,
579, 2025-09-04 12:47:55,455.952,0,87.9,1.8654,,0.051816667,271084189.1,,,
580, 2025-09-04 12:47:55,456.093,0,88.2,1.8654,,0.051816667,271168020,,,
581, 2025-09-04 12:47:56,456.203,0,88.4,1.8654,,0.051816667,271233420,,,
582, 2025-09-04 12:47:56,456.263,0,88.5,1.8654,,0.051816667,271269092.7,,,
583, 2025-09-04 12:47:56,456.323,0,88.6,1.8654,,0.051816667,271304765.5,,,
584, 2025-09-04 12:47:56,456.323,0,88.7,1.8716,,0.051988889,271304765.5,,,
585, 2025-09-04 12:47:56,456.443,0,88.8,1.8716,,0.051988889,271376110.9,,,
586, 2025-09-04 12:47:56,456.503,0,88.8,1.8716,,0.051988889,271411783.6,,,
587, 2025-09-04 12:47:56,456.633,0,89,1.8996,,0.052766667,271489074.5,,,
588, 2025-09-04 12:47:56,456.703,0,89.2,1.8996,,0.052766667,271530692.7,,,
589, 2025-09-04 12:47:57,456.843,0,89.4,1.909,,0.053027778,271613929.1,,,
590, 2025-09-04 12:47:57,456.903,0,89.5,1.909,,0.053027778,271649601.8,,,
591, 2025-09-04 12:47:57,456.953,0,89.6,1.909,,0.053027778,271679329.1,,,
592, 2025-09-04 12:47:57,457.013,0,89.7,1.909,,0.053027778,271715001.8,,,
593, 2025-09-04 12:47:57,457.133,0,89.8,1.909,,0.053027778,271786347.3,,,
594, 2025-09-04 12:47:57,457.194,0,89.9,1.909,,0.053027778,271822614.5,,,
595, 2025-09-04 12:47:57,457.244,0,90,1.909,,0.053027778,271852341.8,,,
596, 2025-09-04 12:47:57,457.304,0,90.1,1.909,,0.053027778,271888014.5,,,
597, 2025-09-04 12:47:58,457.354,0,90.3,1.9168,,0.053244444,271917741.8,,,
598, 2025-09-04 12:47:58,457.534,0,90.6,1.9448,,0.054022222,272024760,,,
599, 2025-09-04 12:47:58,457.714,0,90.8,1.9448,,0.054022222,272131778.2,,,
600, 2025-09-04 12:47:58,457.904,0,91.1,1.9589,,0.054413889,272244741.8,,,
601, 2025-09-04 12:47:59,458.034,0,91.3,1.9589,,0.054413889,272322032.7,,,
602, 2025-09-04 12:47:59,458.144,0,91.5,1.9589,,0.054413889,272387432.7,,,
603, 2025-09-04 12:47:59,458.204,0,91.6,1.9682,,0.054672222,272423105.5,,,
